Société,Site commercial,Numéro de client,Groupe de clients,Agence commerciale,Article,Groupe de marchandises,Jour calendaire,Mois/Année,Poids net
COSUMAR SA,Raffinerie,103035,Grossistes,A01,2000,Lingot,2/10/20,202002,1.14
COSUMAR SA,Raffinerie,103879,Industriels,A01,4500,GR-GCDT,7/4/20,202007,54.50
COSUMAR SA,Sidi Bennour,104018,Grossistes,A01,1007,Pain,12/12/20,202012,2.50
COSUMAR SA,Raffinerie,109151,Grossistes,A05,4105,GR-PCDT,4/13/19,201904,4.50
COSUMAR SA,Raffinerie,106041,Grossistes,A02,1000,Pain,7/23/20,202007,4.26
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,1007,Pain,5/22/19,201905,6.50
COSUMAR SA,Raffinerie,104646,Grossistes,A02,2000,Lingot,1/23/20,202001,4.50
COSUMAR SA,Raffinerie,102157,Grossistes,A02,1000,Pain,4/3/19,201904,6.50
COSUMAR SA,Raffinerie,106029,Grossistes,A15,2000,Lingot,9/16/20,202009,2.46
COSUMAR SA,Raffinerie,101236,GMS,A15,2000,Lingot,1/15/20,202001,1.14
COSUMAR SA,Raffinerie,105997,Grossistes,A01,1000,Pain,3/21/19,201903,29.60
COSUMAR SA,Raffinerie,101564,Grossistes,A01,1000,Pain,3/4/19,201903,10.02
COSUMAR SA,Sidi Bennour,110264,Grossistes,A02,4501,GR-GCDT,1/10/20,202001,14.50
COSUMAR SA,Raffinerie,102000,Grossistes,A15,4208,GR-PCDT,5/16/19,201905,13.00
COSUMAR SA,Raffinerie,106325,Grossistes,A01,1000,Pain,12/17/20,202012,7.72
COSUMAR SA,Raffinerie,110271,Grossistes,A02,2000,Lingot,12/7/20,202012,2.46
COSUMAR SA,Raffinerie,110278,Grossistes,A05,2000,Lingot,7/9/20,202007,10.38
COSUMAR SA,Raffinerie,106197,Grossistes,A05,1000,Pain,4/20/20,202004,8.10
COSUMAR SA,Raffinerie,103524,Grossistes,A06,1000,Pain,11/28/20,202011,9.54
COSUMAR SA,Raffinerie,110251,Grossistes,A01,1000,Pain,8/3/20,202008,72.23
COSUMAR SA,Raffinerie,105941,Grossistes,A07,1000,Pain,3/25/19,201903,25.00
COSUMAR SA,Raffinerie,101489,Industriels,A02,4500,GR-GCDT,5/24/19,201905,54.50
COSUMAR SA,Raffinerie,110174,Grossistes,A01,2000,Lingot,5/24/19,201905,7.74
COSUMAR SA,Raffinerie,106116,Grossistes,A04,3000,Morceau,4/29/19,201904,-0.50
COSUMAR SA,Raffinerie,105940,Grossistes,A02,2000,Lingot,7/20/19,201907,17.79
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,1007,Pain,1/17/20,202001,0.90
COSUMAR SA,Raffinerie,100008,Grossistes,A04,1000,Pain,5/3/19,201905,11.51
COSUMAR SA,Raffinerie,104474,Grossistes,A01,2000,Lingot,9/28/20,202009,5.10
COSUMAR SA,Sidi Bennour,105992,Grossistes,A09,4501,GR-GCDT,4/27/20,202004,2.50
COSUMAR SA,Raffinerie,101509,Grossistes,A02,3005,Morceau,9/23/19,201909,-1.30
COSUMAR SA,Raffinerie,104491,GMS,A01,2000,Lingot,5/11/20,202005,9.06
COSUMAR SA,Raffinerie,102157,Grossistes,A02,1000,Pain,11/3/20,202011,6.56
COSUMAR SA,Zaio,102009,Grossistes,A06,4506,GR-GCDT,2/28/20,202002,4.50
COSUMAR SA,Raffinerie,103892,Grossistes,A04,3005,Morceau,1/21/20,202001,0.50
COSUMAR SA,Raffinerie,100175,Grossistes,A01,1000,Pain,9/14/19,201909,0.80
COSUMAR SA,Raffinerie,104019,Grossistes,A07,2000,Lingot,1/4/19,201901,3.50
COSUMAR SA,Sidi Bennour,110174,Grossistes,A01,1007,Pain,4/13/20,202004,24.58
COSUMAR SA,Raffinerie,104475,GMS,A05,1000,Pain,5/6/19,201905,-0.35
COSUMAR SA,Raffinerie,110230,Grossistes,A09,2000,Lingot,11/17/20,202011,-0.18
COSUMAR SA,Raffinerie,110037,Grossistes,A01,4500,GR-GCDT,5/28/20,202005,10.50
COSUMAR SA,Raffinerie,104309,Grossistes,A05,2000,Lingot,6/27/19,201906,1.14
COSUMAR SA,Raffinerie,104323,GMS,A02,3000,Morceau,4/2/19,201904,-0.24
COSUMAR SA,Raffinerie,103056,Grossistes,A02,2000,Lingot,3/8/19,201903,14.50
COSUMAR SA,Raffinerie,110097,Grossistes,A01,2000,Lingot,4/22/20,202004,1.14
COSUMAR SA,Raffinerie,101845,Grossistes,A02,1000,Pain,11/21/19,201911,4.90
COSUMAR SA,Raffinerie,104275,GMS,A09,3005,Morceau,3/13/20,202003,1.14
COSUMAR SA,Raffinerie,104498,GMS,A15,2000,Lingot,2/27/20,202002,14.34
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,1007,Pain,11/12/19,201911,3.30
COSUMAR SA,Raffinerie,110204,Grossistes,A15,3005,Morceau,7/27/20,202007,1.14
COSUMAR SA,Raffinerie,101024,GMS,A01,3005,Morceau,2/12/20,202002,1.14
COSUMAR SA,Raffinerie,101163,Grossistes,A07,2000,Lingot,9/16/20,202009,5.10
COSUMAR SA,Raffinerie,103094,Grossistes,A01,1000,Pain,4/4/20,202004,1.96
COSUMAR SA,Raffinerie,110101,Grossistes,A07,2000,Lingot,4/18/20,202004,1.14
COSUMAR SA,Raffinerie,110045,Grossistes,A15,3005,Morceau,9/14/20,202009,-0.18
COSUMAR SA,Raffinerie,106010,GMS,A01,2000,Lingot,10/17/19,201910,2.46
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,4501,GR-GCDT,8/26/19,201908,0.50
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,4205,GR-PCDT,7/8/19,201907,6.90
COSUMAR SA,Raffinerie,103035,Grossistes,A01,4500,GR-GCDT,4/4/20,202004,0.50
COSUMAR SA,Raffinerie,103058,Grossistes,A05,4207,GR-PCDT,2/28/19,201902,8.70
COSUMAR SA,Raffinerie,105997,Grossistes,A01,3000,Morceau,12/17/19,201912,2.28
COSUMAR SA,Raffinerie,100175,Grossistes,A01,2000,Lingot,10/8/19,201910,2.46
COSUMAR SA,Raffinerie,103095,Grossistes,A02,3000,Morceau,3/17/20,202003,-0.18
COSUMAR SA,Raffinerie,104474,Grossistes,A01,4500,GR-GCDT,3/27/19,201903,147.50
COSUMAR SA,Raffinerie,103088,GMS,A01,3005,Morceau,11/22/19,201911,-0.18
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,4205,GR-PCDT,10/25/19,201910,6.90
COSUMAR SA,Raffinerie,104645,GMS,A09,2000,Lingot,7/29/20,202007,27.54
COSUMAR SA,Raffinerie,103080,Grossistes,A01,1000,Pain,1/7/19,201901,1.96
COSUMAR SA,Raffinerie,103055,Grossistes,A02,2000,Lingot,10/2/19,201910,8.50
COSUMAR SA,Raffinerie,106237,Grossistes,A01,1000,Pain,11/2/19,201911,3.11
COSUMAR SA,Raffinerie,103052,Grossistes,A05,1000,Pain,10/15/19,201910,13.30
COSUMAR SA,Raffinerie,110161,Industriels,A05,4515,GR-GCDT,4/19/19,201904,26.50
COSUMAR SA,Sidi Bennour,110276,Grossistes,A01,1007,Pain,6/16/20,202006,24.52
COSUMAR SA,Raffinerie,101845,Grossistes,A02,1000,Pain,4/12/19,201904,1.70
COSUMAR SA,Raffinerie,105992,Grossistes,A09,3000,Morceau,6/28/19,201906,-1.00
COSUMAR SA,Sidi Bennour,100001,Grossistes,A09,1013,Pain,4/13/20,202004,6.50
COSUMAR SA,Raffinerie,103094,Grossistes,A01,4212,GR-PCDT,11/19/20,202011,-0.20
COSUMAR SA,Raffinerie,106421,Grossistes,A01,3005,Morceau,11/30/20,202011,-0.18
COSUMAR SA,Raffinerie,106325,Grossistes,A01,3005,Morceau,2/20/20,202002,-0.18
COSUMAR SA,Raffinerie,101675,Grossistes,A02,2000,Lingot,5/22/20,202005,3.78
COSUMAR SA,Raffinerie,104487,GMS,A04,1000,Pain,7/7/20,202007,26.15
COSUMAR SA,Raffinerie,103056,Grossistes,A02,1000,Pain,1/14/20,202001,0.50
COSUMAR SA,Raffinerie,101912,Grossistes,A09,2000,Lingot,9/25/19,201909,-0.75
COSUMAR SA,Raffinerie,100175,Grossistes,A01,4212,GR-PCDT,3/16/20,202003,1.09
COSUMAR SA,Raffinerie,110045,Grossistes,A15,2000,Lingot,4/1/20,202004,-0.18
COSUMAR SA,Raffinerie,110019,Grossistes,A07,3005,Morceau,7/10/20,202007,-0.18
COSUMAR SA,Sidi Bennour,103082,Grossistes,A09,4501,GR-GCDT,4/25/20,202004,0.50
COSUMAR SA,Sidi Bennour,106159,Grossistes,A01,4501,GR-GCDT,5/27/19,201905,6.50
COSUMAR SA,Raffinerie,102704,Grossistes,A01,2000,Lingot,9/29/20,202009,-0.18
COSUMAR SA,Raffinerie,103892,Grossistes,A04,2000,Lingot,3/26/20,202003,1.14
COSUMAR SA,Raffinerie,104244,GMS,A01,2000,Lingot,4/4/20,202004,7.74
COSUMAR SA,Raffinerie,101901,Grossistes,A09,2000,Lingot,4/2/19,201904,-0.50
COSUMAR SA,Raffinerie,103050,Grossistes,A01,4212,GR-PCDT,6/24/19,201906,6.28
COSUMAR SA,Raffinerie,104672,GMS,A01,4700,GR-PCDT,8/5/20,202008,0.97
COSUMAR SA,Raffinerie,100007,Grossistes,A04,2000,Lingot,9/4/20,202009,1.14
COSUMAR SA,Raffinerie,102096,Grossistes,A15,4207,GR-PCDT,2/17/20,202002,8.00
COSUMAR SA,Raffinerie,103051,Grossistes,A09,2000,Lingot,12/15/20,202012,-0.18
COSUMAR SA,Raffinerie,110210,Grossistes,A01,1000,Pain,9/17/20,202009,20.39
COSUMAR SA,Zaio,102181,Grossistes,A06,4522,GR-GCDT,1/31/19,201901,11.50
COSUMAR SA,Raffinerie,110264,Grossistes,A02,2000,Lingot,11/16/20,202011,2.46
COSUMAR SA,Raffinerie,103605,Grossistes,A05,1000,Pain,9/6/19,201909,8.10
COSUMAR SA,Raffinerie,104482,GMS,A05,4500,GR-GCDT,2/25/19,201902,26.50
COSUMAR SA,Sidi Bennour,103056,Grossistes,A02,1007,Pain,1/14/19,201901,6.50
COSUMAR SA,Raffinerie,104276,Grossistes,A01,3000,Morceau,3/2/19,201903,-0.24
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,1007,Pain,2/6/20,202002,5.86
COSUMAR SA,Raffinerie,100234,Grossistes,A01,4212,GR-PCDT,12/10/20,202012,2.39
COSUMAR SA,Raffinerie,103879,Industriels,A01,4500,GR-GCDT,1/15/20,202001,26.50
COSUMAR SA,Raffinerie,104474,Grossistes,A01,4500,GR-GCDT,3/9/19,201903,90.50
COSUMAR SA,Raffinerie,100089,Grossistes,A15,2000,Lingot,7/26/19,201907,1.14
COSUMAR SA,Raffinerie,110266,Grossistes,A01,2000,Lingot,10/28/19,201910,14.34
COSUMAR SA,Raffinerie,103674,Industriels,A01,4500,GR-GCDT,11/16/19,201911,24.50
COSUMAR SA,Sidi Bennour,103053,Grossistes,A02,1007,Pain,12/16/19,201912,4.50
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,1007,Pain,12/17/20,202012,52.52
COSUMAR SA,Raffinerie,110243,Grossistes,A01,4500,GR-GCDT,9/24/20,202009,19.50
COSUMAR SA,Zaio,102019,Grossistes,A06,4202,GR-PCDT,11/20/20,202011,11.50
COSUMAR SA,Raffinerie,110230,Grossistes,A09,2000,Lingot,6/6/20,202006,-0.18
COSUMAR SA,Raffinerie,101062,Grossistes,A01,1000,Pain,12/13/19,201912,10.02
COSUMAR SA,Raffinerie,110019,Grossistes,A07,3005,Morceau,10/29/19,201910,-1.00
COSUMAR SA,Sidi Bennour,110174,Grossistes,A01,1007,Pain,3/11/20,202003,23.22
COSUMAR SA,Raffinerie,105278,Administration,A07,1002,Pain,5/16/20,202005,24.90
COSUMAR SA,Raffinerie,103904,Grossistes,A01,2000,Lingot,11/17/20,202011,2.46
COSUMAR SA,Sidi Bennour,105940,Grossistes,A02,4205,GR-PCDT,1/8/19,201901,52.50
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,4501,GR-GCDT,11/27/19,201911,-1.00
COSUMAR SA,Raffinerie,102715,GMS,A01,2000,Lingot,4/10/19,201904,-0.18
COSUMAR SA,Raffinerie,106035,Grossistes,A07,2000,Lingot,10/8/19,201910,3.50
COSUMAR SA,Raffinerie,110040,Grossistes,A09,2000,Lingot,12/26/19,201912,2.04
COSUMAR SA,Sidi Bennour,101808,Grossistes,A02,1007,Pain,9/12/19,201909,6.50
COSUMAR SA,Raffinerie,107020,Industriels,A01,4500,GR-GCDT,2/27/20,202002,73.50
COSUMAR SA,Raffinerie,106029,Grossistes,A15,4212,GR-PCDT,7/2/19,201907,-0.20
COSUMAR SA,Zaio,101843,Grossistes,A06,4202,GR-PCDT,4/15/20,202004,9.50
COSUMAR SA,Raffinerie,100383,Grossistes,A05,1000,Pain,4/8/20,202004,14.50
COSUMAR SA,Raffinerie,102058,Grossistes,A15,1000,Pain,11/4/20,202011,3.30
COSUMAR SA,Raffinerie,106029,Grossistes,A15,3000,Morceau,10/16/19,201910,-0.24
COSUMAR SA,Raffinerie,110091,GMS,A01,3005,Morceau,11/11/20,202011,-0.18
COSUMAR SA,Raffinerie,110122,Grossistes,A15,4106,GR-PCDT,5/4/19,201905,1.50
COSUMAR SA,Raffinerie,101901,Grossistes,A09,2000,Lingot,12/30/20,202012,-0.18
COSUMAR SA,Sidi Bennour,101808,Grossistes,A02,1007,Pain,8/1/19,201908,6.50
COSUMAR SA,Raffinerie,104498,GMS,A15,2000,Lingot,8/24/19,201908,9.06
COSUMAR SA,Raffinerie,103608,Grossistes,A01,4212,GR-PCDT,12/26/20,202012,1.09
COSUMAR SA,Raffinerie,103000,Industriels,A01,4500,GR-GCDT,10/23/19,201910,20.50
COSUMAR SA,Raffinerie,103031,Industriels,A05,4500,GR-GCDT,10/30/19,201910,26.50
COSUMAR SA,Raffinerie,104380,GMS,A09,3000,Morceau,1/17/20,202001,-0.24
COSUMAR SA,Raffinerie,101896,Grossistes,A05,1000,Pain,10/29/19,201910,39.97
COSUMAR SA,Sidi Bennour,106035,Grossistes,A07,1007,Pain,12/29/20,202012,25.51
COSUMAR SA,Sidi Bennour,106219,Grossistes,A07,4205,GR-PCDT,2/13/19,201902,2.51
COSUMAR SA,Sidi Bennour,110174,Grossistes,A01,1007,Pain,9/3/19,201909,19.62
COSUMAR SA,Raffinerie,109083,Grossistes,A01,2000,Lingot,4/8/20,202004,7.74
COSUMAR SA,Raffinerie,104497,GMS,A06,1000,Pain,3/16/20,202003,37.67
COSUMAR SA,Sidi Bennour,104646,Grossistes,A02,4501,GR-GCDT,4/16/19,201904,8.50
COSUMAR SA,Raffinerie,110092,GMS,A01,1000,Pain,6/22/20,202006,4.26
COSUMAR SA,Sidi Bennour,110264,Grossistes,A02,4205,GR-PCDT,12/6/19,201912,4.50
COSUMAR SA,Raffinerie,110210,Grossistes,A01,1000,Pain,5/22/19,201905,1.96
COSUMAR SA,Raffinerie,100090,Grossistes,A06,1000,Pain,2/4/19,201902,6.50
COSUMAR SA,Raffinerie,104474,Grossistes,A01,1000,Pain,3/9/20,202003,5.41
COSUMAR SA,Raffinerie,103988,Grossistes,A04,1000,Pain,6/5/20,202006,11.51
COSUMAR SA,Raffinerie,105272,Administration,A07,1011,Pain,7/23/20,202007,24.90
COSUMAR SA,Raffinerie,103582,Grossistes,A06,4208,GR-PCDT,4/24/19,201904,18.50
COSUMAR SA,Raffinerie,101062,Grossistes,A01,1000,Pain,11/20/20,202011,3.11
COSUMAR SA,Raffinerie,102001,Grossistes,A06,1000,Pain,10/3/19,201910,67.62
COSUMAR SA,Raffinerie,101687,Grossistes,A04,1000,Pain,3/6/19,201903,11.51
COSUMAR SA,Raffinerie,100007,Grossistes,A04,4700,GR-PCDT,7/15/20,202007,-1.30
COSUMAR SA,Raffinerie,105272,Administration,A07,1011,Pain,2/14/20,202002,51.30
COSUMAR SA,Raffinerie,103035,Grossistes,A01,1000,Pain,2/20/20,202002,0.80
COSUMAR SA,Raffinerie,103055,Grossistes,A02,1000,Pain,10/26/19,201910,9.70
COSUMAR SA,Raffinerie,106235,Grossistes,A05,1000,Pain,9/27/19,201909,17.30
COSUMAR SA,Raffinerie,104483,GMS,A01,2000,Lingot,1/5/19,201901,3.78
COSUMAR SA,Raffinerie,104323,GMS,A02,2000,Lingot,4/2/19,201904,1.14
COSUMAR SA,Zaio,101978,Grossistes,A06,4506,GR-GCDT,10/16/20,202010,7.50
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,1007,Pain,8/17/19,201908,6.50
COSUMAR SA,Zaio,103582,Grossistes,A06,4506,GR-GCDT,10/15/20,202010,18.50
COSUMAR SA,Raffinerie,103035,Grossistes,A01,4212,GR-PCDT,6/19/20,202006,1.09
COSUMAR SA,Raffinerie,103557,Grossistes,A07,3000,Morceau,2/21/19,201902,-1.00
COSUMAR SA,Raffinerie,110100,Grossistes,A01,4212,GR-PCDT,11/5/19,201911,1.09
COSUMAR SA,Sidi Bennour,101774,Grossistes,A01,4205,GR-PCDT,7/16/20,202007,7.74
COSUMAR SA,Raffinerie,103070,GMS,A01,2000,Lingot,8/4/20,202008,2.46
COSUMAR SA,Raffinerie,107020,Industriels,A01,4500,GR-GCDT,6/1/20,202006,48.50
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,4501,GR-GCDT,5/11/19,201905,25.50
COSUMAR SA,Raffinerie,104474,Grossistes,A01,4500,GR-GCDT,1/9/20,202001,160.50
COSUMAR SA,Raffinerie,102188,Grossistes,A06,1000,Pain,4/4/19,201904,11.17
COSUMAR SA,Raffinerie,107683,Industriels,A01,4303,GR-GCDT,3/27/20,202003,77.70
COSUMAR SA,Raffinerie,100601,Grossistes,A05,1000,Pain,2/7/20,202002,1.70
COSUMAR SA,Sidi Bennour,110276,Grossistes,A01,4205,GR-PCDT,12/22/20,202012,2.51
COSUMAR SA,Raffinerie,110229,Grossistes,A06,1000,Pain,3/5/20,202003,13.48
COSUMAR SA,Raffinerie,106041,Grossistes,A02,1000,Pain,12/28/20,202012,15.30
COSUMAR SA,Raffinerie,110210,Grossistes,A01,2000,Lingot,11/19/20,202011,2.46
COSUMAR SA,Sidi Bennour,104420,Grossistes,A01,4501,GR-GCDT,3/14/19,201903,7.50
COSUMAR SA,Raffinerie,110097,Grossistes,A01,2000,Lingot,2/9/19,201902,1.14
COSUMAR SA,Raffinerie,110243,Grossistes,A01,1000,Pain,8/22/19,201908,6.56
COSUMAR SA,Raffinerie,101062,Grossistes,A01,4212,GR-PCDT,1/17/19,201901,-0.20
COSUMAR SA,Raffinerie,110222,Grossistes,A01,2000,Lingot,11/4/19,201911,1.14
COSUMAR SA,Raffinerie,101687,Grossistes,A04,4515,GR-GCDT,5/27/19,201905,2.50
COSUMAR SA,Raffinerie,101587,Grossistes,A01,2000,Lingot,1/15/19,201901,5.10
COSUMAR SA,Sidi Bennour,103056,Grossistes,A02,4501,GR-GCDT,4/24/19,201904,0.50
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,4501,GR-GCDT,8/28/19,201908,12.50
COSUMAR SA,Raffinerie,106600,Grossistes,A05,3000,Morceau,7/19/19,201907,3.54
COSUMAR SA,Raffinerie,103050,Grossistes,A01,2000,Lingot,3/19/20,202003,36.78
COSUMAR SA,Raffinerie,103094,Grossistes,A01,2000,Lingot,11/5/19,201911,2.46
COSUMAR SA,Raffinerie,100175,Grossistes,A01,4212,GR-PCDT,12/18/20,202012,-0.20
COSUMAR SA,Raffinerie,110259,Grossistes,A07,3005,Morceau,9/9/19,201909,-1.00
COSUMAR SA,Raffinerie,101062,Grossistes,A01,4212,GR-PCDT,10/31/19,201910,2.39
COSUMAR SA,Raffinerie,102613,GMS,A01,2000,Lingot,1/21/20,202001,24.90
COSUMAR SA,Raffinerie,100245,Grossistes,A06,2000,Lingot,3/12/19,201903,-0.50
COSUMAR SA,Raffinerie,103203,Grossistes,A07,2000,Lingot,9/15/20,202009,26.22
COSUMAR SA,Raffinerie,104277,GMS,A04,1000,Pain,8/31/19,201908,5.41
COSUMAR SA,Raffinerie,100175,Grossistes,A01,2000,Lingot,5/30/20,202005,-0.18
COSUMAR SA,Raffinerie,104349,GMS,A01,2000,Lingot,4/10/20,202004,1.14
COSUMAR SA,Raffinerie,100416,Grossistes,A15,4207,GR-PCDT,3/1/19,201903,3.50
COSUMAR SA,Raffinerie,104285,GMS,A06,3005,Morceau,4/2/20,202004,11.70
COSUMAR SA,Sidi Bennour,100666,Grossistes,A07,1007,Pain,11/22/19,201911,6.50
COSUMAR SA,Raffinerie,103000,Industriels,A01,4500,GR-GCDT,4/14/20,202004,20.50
COSUMAR SA,Sidi Bennour,101675,Grossistes,A02,4205,GR-PCDT,2/21/20,202002,-0.30
COSUMAR SA,Raffinerie,106237,Grossistes,A01,1000,Pain,1/16/20,202001,4.26
COSUMAR SA,Sidi Bennour,103056,Grossistes,A02,1007,Pain,6/11/19,201906,9.30
COSUMAR SA,Raffinerie,100008,Grossistes,A04,4208,GR-PCDT,5/10/19,201905,12.50
COSUMAR SA,Raffinerie,101750,Grossistes,A09,2000,Lingot,9/12/19,201909,-0.18
COSUMAR SA,Raffinerie,101465,Grossistes,A02,1000,Pain,12/22/20,202012,12.90
COSUMAR SA,Raffinerie,110119,Grossistes,A15,3005,Morceau,3/25/20,202003,3.78
COSUMAR SA,Raffinerie,103094,Grossistes,A01,4212,GR-PCDT,3/18/19,201903,2.39
COSUMAR SA,Raffinerie,101062,Grossistes,A01,2000,Lingot,10/16/19,201910,3.78
COSUMAR SA,Raffinerie,105997,Grossistes,A01,3005,Morceau,7/27/20,202007,1.14
COSUMAR SA,Raffinerie,104207,Grossistes,A04,2000,Lingot,9/10/19,201909,4.50
COSUMAR SA,Raffinerie,101405,Grossistes,A01,3000,Morceau,10/1/19,201910,-0.50
COSUMAR SA,Raffinerie,106029,Grossistes,A15,2000,Lingot,9/4/20,202009,5.10
COSUMAR SA,Raffinerie,103063,Grossistes,A02,1000,Pain,4/25/19,201904,18.28
COSUMAR SA,Raffinerie,106498,Grossistes,A01,4212,GR-PCDT,5/6/19,201905,2.39
COSUMAR SA,Raffinerie,110019,Grossistes,A07,2000,Lingot,2/18/20,202002,9.50
COSUMAR SA,Raffinerie,110252,Grossistes,A01,4500,GR-GCDT,4/23/20,202004,1.50
COSUMAR SA,Sidi Bennour,103050,Grossistes,A01,4501,GR-GCDT,4/29/19,201904,51.50
COSUMAR SA,Raffinerie,106029,Grossistes,A15,2000,Lingot,2/24/20,202002,19.62
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,1013,Pain,4/25/20,202004,26.50
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,4205,GR-PCDT,9/11/19,201909,1.50
COSUMAR SA,Raffinerie,110045,Grossistes,A15,4521,GR-GCDT,5/23/19,201905,1.50
COSUMAR SA,Raffinerie,106029,Grossistes,A15,1000,Pain,8/28/19,201908,16.93
COSUMAR SA,Raffinerie,103035,Grossistes,A01,3005,Morceau,10/17/19,201910,1.14
COSUMAR SA,Raffinerie,110121,Grossistes,A01,3000,Morceau,5/23/19,201905,-0.24
COSUMAR SA,Sidi Bennour,110174,Grossistes,A01,1007,Pain,2/11/19,201902,21.86
COSUMAR SA,Raffinerie,109151,Grossistes,A05,2000,Lingot,7/6/19,201907,26.22
COSUMAR SA,Raffinerie,101307,Industriels,A15,4303,GR-GCDT,5/16/19,201905,51.30
COSUMAR SA,Raffinerie,101213,GMS,A01,4212,GR-PCDT,4/8/20,202004,2.39
COSUMAR SA,Raffinerie,103095,Grossistes,A02,2000,Lingot,5/12/20,202005,5.10
COSUMAR SA,Raffinerie,103053,Grossistes,A02,1000,Pain,12/23/19,201912,4.50
COSUMAR SA,Raffinerie,104474,Grossistes,A01,4212,GR-PCDT,2/2/19,201902,3.68
COSUMAR SA,Raffinerie,110119,Grossistes,A15,1000,Pain,3/8/19,201903,6.55
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,4205,GR-PCDT,7/8/20,202007,0.30
COSUMAR SA,Raffinerie,110264,Grossistes,A02,1000,Pain,10/9/20,202010,15.70
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,4205,GR-PCDT,12/23/20,202012,25.50
COSUMAR SA,Raffinerie,101799,Grossistes,A01,1000,Pain,11/8/19,201911,6.56
COSUMAR SA,Raffinerie,110045,Grossistes,A15,1000,Pain,11/27/20,202011,0.80
COSUMAR SA,Raffinerie,101027,GMS,A02,4212,GR-PCDT,3/14/20,202003,1.09
COSUMAR SA,Raffinerie,104672,GMS,A01,2000,Lingot,2/13/19,201902,2.46
COSUMAR SA,Raffinerie,110275,Grossistes,A04,1000,Pain,3/31/20,202003,3.30
COSUMAR SA,Raffinerie,101056,Grossistes,A05,1000,Pain,11/2/20,202011,5.70
COSUMAR SA,Raffinerie,102715,GMS,A01,4500,GR-GCDT,4/12/19,201904,3.50
COSUMAR SA,Sidi Bennour,103557,Grossistes,A07,4501,GR-GCDT,4/30/20,202004,1.50
COSUMAR SA,Raffinerie,110241,Grossistes,A09,2000,Lingot,10/19/19,201910,-1.00
COSUMAR SA,Raffinerie,105683,Grossistes,A09,2000,Lingot,4/23/19,201904,-0.50
COSUMAR SA,Raffinerie,101026,GMS,A07,1000,Pain,5/13/19,201905,0.80
COSUMAR SA,Raffinerie,110077,Industriels,A01,4500,GR-GCDT,5/10/19,201905,10.50
COSUMAR SA,Raffinerie,100720,Industriels,A01,4500,GR-GCDT,2/11/19,201902,25.50
COSUMAR SA,Raffinerie,102001,Grossistes,A06,1000,Pain,7/17/20,202007,25.00
