Société,Site commercial,Numéro de client,Groupe de clients,Agence commerciale,Article,Groupe de marchandises,Jour calendaire,Mois/Année,Poids net
COSUMAR SA,Raffinerie,110024,Grossistes,A15,1000,Pain,1/7/19,201901,7.72
COSUMAR SA,Raffinerie,110222,Grossistes,A01,4500,GR-GCDT,12/9/19,201912,0.50
COSUMAR SA,Raffinerie,110119,Grossistes,A15,1000,Pain,9/15/20,202009,3.11
COSUMAR SA,Raffinerie,104474,Grossistes,A01,2000,Lingot,2/21/19,201902,10.38
COSUMAR SA,Raffinerie,110230,Grossistes,A09,2000,Lingot,4/10/19,201904,-0.18
COSUMAR SA,Sidi Bennour,104474,Grossistes,A01,4501,GR-GCDT,11/27/19,201911,57.50
COSUMAR SA,Raffinerie,103094,Grossistes,A01,4212,GR-PCDT,5/13/20,202005,1.09
COSUMAR SA,Zaio,102188,Grossistes,A06,4202,GR-PCDT,9/5/19,201909,18.50
COSUMAR SA,Raffinerie,104557,Grossistes,A06,2000,Lingot,7/10/20,202007,1.14
COSUMAR SA,Raffinerie,103082,Grossistes,A09,2000,Lingot,10/27/20,202010,1.14
COSUMAR SA,Raffinerie,104642,Grossistes,A05,2000,Lingot,12/28/19,201912,-0.18
COSUMAR SA,Raffinerie,102715,GMS,A01,3000,Morceau,6/19/19,201906,-0.24
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,4205,GR-PCDT,12/2/19,201912,8.58
COSUMAR SA,Raffinerie,110210,Grossistes,A01,1000,Pain,10/19/19,201910,4.26
COSUMAR SA,Raffinerie,105272,Administration,A07,1011,Pain,6/13/19,201906,51.30
COSUMAR SA,Raffinerie,101307,Industriels,A15,4303,GR-GCDT,8/31/19,201908,51.30
COSUMAR SA,Raffinerie,103094,Grossistes,A01,1000,Pain,10/14/19,201910,4.26
COSUMAR SA,Sidi Bennour,104646,Grossistes,A02,4205,GR-PCDT,3/24/20,202003,1.50
COSUMAR SA,Raffinerie,110097,Grossistes,A01,3000,Morceau,9/26/19,201909,-0.24
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,4501,GR-GCDT,9/30/20,202009,16.50
COSUMAR SA,Raffinerie,110092,GMS,A01,1000,Pain,9/17/19,201909,11.17
COSUMAR SA,Raffinerie,100175,Grossistes,A01,2000,Lingot,11/9/20,202011,5.10
COSUMAR SA,Raffinerie,110091,GMS,A01,1000,Pain,9/7/20,202009,8.87
COSUMAR SA,Raffinerie,103094,Grossistes,A01,2000,Lingot,8/26/20,202008,5.10
COSUMAR SA,Raffinerie,106029,Grossistes,A15,3005,Morceau,11/24/20,202011,-0.18
COSUMAR SA,Raffinerie,102001,Grossistes,A06,1000,Pain,7/16/20,202007,51.49
COSUMAR SA,Raffinerie,104474,Grossistes,A01,4212,GR-PCDT,12/2/19,201912,8.87
COSUMAR SA,Raffinerie,110091,GMS,A01,2000,Lingot,12/26/20,202012,13.02
COSUMAR SA,Raffinerie,110096,Grossistes,A06,3005,Morceau,10/21/20,202010,-0.18
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,1007,Pain,4/24/19,201904,26.15
COSUMAR SA,Raffinerie,101429,GMS,A04,4212,GR-PCDT,10/24/19,201910,2.39
COSUMAR SA,Raffinerie,104492,GMS,A01,2000,Lingot,9/16/19,201909,22.26
COSUMAR SA,Raffinerie,103050,Grossistes,A01,4500,GR-GCDT,5/4/20,202005,39.50
COSUMAR SA,Raffinerie,102001,Grossistes,A06,2000,Lingot,7/21/20,202007,6.42
COSUMAR SA,Raffinerie,110271,Grossistes,A02,4700,GR-PCDT,8/12/20,202008,4.68
COSUMAR SA,Raffinerie,101969,Grossistes,A04,3005,Morceau,9/6/19,201909,0.50
COSUMAR SA,Sidi Bennour,100175,Grossistes,A01,4501,GR-GCDT,3/5/19,201903,8.50
COSUMAR SA,Raffinerie,103608,Grossistes,A01,2000,Lingot,6/20/20,202006,1.14
COSUMAR SA,Raffinerie,110119,Grossistes,A15,4515,GR-GCDT,5/3/19,201905,5.50
COSUMAR SA,Sidi Bennour,106219,Grossistes,A07,1007,Pain,11/27/19,201911,4.90
COSUMAR SA,Sidi Bennour,101845,Grossistes,A02,4501,GR-GCDT,5/12/20,202005,2.50
COSUMAR SA,Raffinerie,105038,Grossistes,A04,4515,GR-GCDT,2/28/19,201902,26.50
COSUMAR SA,Raffinerie,103035,Grossistes,A01,4212,GR-PCDT,11/21/20,202011,1.09
COSUMAR SA,Raffinerie,105038,Grossistes,A04,1000,Pain,9/14/19,201909,14.50
COSUMAR SA,Raffinerie,104314,GMS,A01,4212,GR-PCDT,4/1/19,201904,2.39
COSUMAR SA,Zaio,106077,Grossistes,A06,4202,GR-PCDT,10/6/20,202010,49.50
COSUMAR SA,Raffinerie,106077,Grossistes,A06,2000,Lingot,8/27/19,201908,3.78
COSUMAR SA,Raffinerie,110101,Grossistes,A07,2000,Lingot,7/6/20,202007,3.78
COSUMAR SA,Raffinerie,109083,Grossistes,A01,2000,Lingot,10/10/19,201910,11.70
COSUMAR SA,Raffinerie,105038,Grossistes,A04,2000,Lingot,1/5/19,201901,19.62
COSUMAR SA,Raffinerie,101845,Grossistes,A02,1000,Pain,9/9/20,202009,8.87
COSUMAR SA,Raffinerie,100383,Grossistes,A05,2000,Lingot,12/18/20,202012,1.14
COSUMAR SA,Sidi Bennour,105940,Grossistes,A02,1007,Pain,2/26/19,201902,79.52
COSUMAR SA,Raffinerie,104493,GMS,A07,1000,Pain,1/20/20,202001,10.02
COSUMAR SA,Zaio,102181,Grossistes,A06,4202,GR-PCDT,10/15/20,202010,0.50
COSUMAR SA,Raffinerie,103094,Grossistes,A01,4212,GR-PCDT,11/25/20,202011,1.09
COSUMAR SA,Raffinerie,100007,Grossistes,A04,2000,Lingot,5/28/20,202005,10.38
COSUMAR SA,Raffinerie,103095,Grossistes,A02,1000,Pain,3/17/20,202003,45.09
COSUMAR SA,Raffinerie,100234,Grossistes,A01,2000,Lingot,2/4/19,201902,3.78
COSUMAR SA,Raffinerie,101062,Grossistes,A01,4212,GR-PCDT,11/29/19,201911,-0.20
COSUMAR SA,Raffinerie,110092,GMS,A01,3005,Morceau,4/13/20,202004,6.42
COSUMAR SA,Raffinerie,106029,Grossistes,A15,2000,Lingot,1/8/20,202001,5.10
COSUMAR SA,Raffinerie,110091,GMS,A01,2000,Lingot,6/4/20,202006,11.70
COSUMAR SA,Sidi Bennour,103533,Grossistes,A01,4205,GR-PCDT,9/25/19,201909,5.70
COSUMAR SA,Raffinerie,107686,GMS,A01,2000,Lingot,12/19/19,201912,3.78
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,4501,GR-GCDT,8/30/19,201908,3.50
COSUMAR SA,Sidi Bennour,104474,Grossistes,A01,4501,GR-GCDT,8/29/19,201908,92.50
COSUMAR SA,Sidi Bennour,100469,Grossistes,A02,4501,GR-GCDT,6/28/19,201906,2.50
COSUMAR SA,Raffinerie,110222,Grossistes,A01,4212,GR-PCDT,3/21/20,202003,-0.20
COSUMAR SA,Raffinerie,104475,GMS,A05,3000,Morceau,8/1/19,201908,2.28
COSUMAR SA,Raffinerie,110173,Grossistes,A01,1000,Pain,12/30/19,201912,1.96
COSUMAR SA,Raffinerie,101588,Grossistes,A01,2000,Lingot,9/16/19,201909,7.74
COSUMAR SA,Sidi Bennour,110261,Grossistes,A07,4205,GR-PCDT,3/6/20,202003,1.74
COSUMAR SA,Raffinerie,101901,Grossistes,A09,2000,Lingot,6/2/20,202006,1.14
COSUMAR SA,Raffinerie,110069,GMS,A05,1000,Pain,5/5/20,202005,13.48
COSUMAR SA,Raffinerie,104474,Grossistes,A01,2000,Lingot,9/12/20,202009,15.66
COSUMAR SA,Raffinerie,101896,Grossistes,A05,1000,Pain,3/12/19,201903,22.69
COSUMAR SA,Raffinerie,101564,Grossistes,A01,1000,Pain,9/16/20,202009,15.78
COSUMAR SA,Raffinerie,110119,Grossistes,A15,2000,Lingot,4/2/20,202004,2.46
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,4205,GR-PCDT,8/24/19,201908,-0.90
COSUMAR SA,Raffinerie,110115,Administration,A01,2000,Lingot,4/29/19,201904,23.58
COSUMAR SA,Raffinerie,100666,Grossistes,A07,4700,GR-PCDT,5/15/20,202005,-0.26
COSUMAR SA,Sidi Bennour,103056,Grossistes,A02,1007,Pain,1/21/19,201901,10.50
COSUMAR SA,Raffinerie,107683,Industriels,A01,4303,GR-GCDT,11/12/20,202011,24.90
COSUMAR SA,Raffinerie,106077,Grossistes,A06,2000,Lingot,2/4/20,202002,3.78
COSUMAR SA,Sidi Bennour,103973,Industriels,A07,4501,GR-GCDT,5/14/19,201905,25.50
COSUMAR SA,Raffinerie,110069,GMS,A05,2000,Lingot,7/25/20,202007,27.54
COSUMAR SA,Raffinerie,110266,Grossistes,A01,2000,Lingot,6/18/20,202006,9.06
COSUMAR SA,Raffinerie,110230,Grossistes,A09,3000,Morceau,4/8/19,201904,-0.50
COSUMAR SA,Raffinerie,100709,Grossistes,A15,4521,GR-GCDT,3/20/19,201903,18.50
COSUMAR SA,Raffinerie,110227,Industriels,A01,4500,GR-GCDT,2/15/20,202002,8.50
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,4205,GR-PCDT,4/12/19,201904,2.58
COSUMAR SA,Raffinerie,103035,Grossistes,A01,3005,Morceau,7/23/20,202007,-0.18
COSUMAR SA,Raffinerie,110034,Grossistes,A01,4500,GR-GCDT,6/18/20,202006,4.50
COSUMAR SA,Zaio,101978,Grossistes,A06,4202,GR-PCDT,4/7/20,202004,53.50
COSUMAR SA,Sidi Bennour,101774,Grossistes,A01,4205,GR-PCDT,12/8/20,202012,-0.30
COSUMAR SA,Raffinerie,101465,Grossistes,A02,1000,Pain,7/26/19,201907,11.30
COSUMAR SA,Raffinerie,110222,Grossistes,A01,4212,GR-PCDT,9/18/20,202009,2.39
COSUMAR SA,Raffinerie,102306,Grossistes,A01,4212,GR-PCDT,8/30/19,201908,-0.20
COSUMAR SA,Raffinerie,104970,Grossistes,A01,1000,Pain,1/17/20,202001,6.56
COSUMAR SA,Raffinerie,110101,Grossistes,A07,2000,Lingot,11/9/19,201911,1.00
COSUMAR SA,Raffinerie,105940,Grossistes,A02,2000,Lingot,10/18/19,201910,13.02
COSUMAR SA,Raffinerie,110222,Grossistes,A01,2000,Lingot,3/31/20,202003,7.74
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4500,GR-GCDT,6/14/19,201906,10.50
COSUMAR SA,Sidi Bennour,109116,Grossistes,A01,4205,GR-PCDT,4/18/19,201904,6.50
COSUMAR SA,Raffinerie,110047,Grossistes,A01,3005,Morceau,10/21/20,202010,-0.18
COSUMAR SA,Raffinerie,103094,Grossistes,A01,1000,Pain,4/9/19,201904,5.41
COSUMAR SA,Raffinerie,110279,Grossistes,A01,3005,Morceau,1/14/20,202001,-0.18
COSUMAR SA,Raffinerie,103000,Industriels,A01,4500,GR-GCDT,3/13/20,202003,20.50
COSUMAR SA,Sidi Bennour,101465,Grossistes,A02,4501,GR-GCDT,4/22/19,201904,1.50
COSUMAR SA,Raffinerie,101664,Grossistes,A01,4212,GR-PCDT,8/22/20,202008,2.39
COSUMAR SA,Sidi Bennour,101465,Grossistes,A02,4205,GR-PCDT,12/27/19,201912,-0.30
COSUMAR SA,Raffinerie,109151,Grossistes,A05,2000,Lingot,7/10/19,201907,22.26
COSUMAR SA,Raffinerie,110252,Grossistes,A01,4500,GR-GCDT,7/14/20,202007,0.50
COSUMAR SA,Raffinerie,104474,Grossistes,A01,2000,Lingot,2/1/20,202002,15.66
COSUMAR SA,Raffinerie,104474,Grossistes,A01,4212,GR-PCDT,8/24/20,202008,1.09
COSUMAR SA,Raffinerie,104474,Grossistes,A01,3005,Morceau,2/27/19,201902,1.14
COSUMAR SA,Raffinerie,104492,GMS,A01,3005,Morceau,1/22/19,201901,14.34
COSUMAR SA,Raffinerie,106077,Grossistes,A06,2000,Lingot,10/23/19,201910,11.70
COSUMAR SA,Raffinerie,110101,Grossistes,A07,1000,Pain,7/29/20,202007,11.30
COSUMAR SA,Raffinerie,110266,Grossistes,A01,3005,Morceau,1/30/20,202001,-0.18
COSUMAR SA,Raffinerie,105272,Administration,A07,1011,Pain,3/29/19,201903,51.30
COSUMAR SA,Raffinerie,107711,Grossistes,A05,2000,Lingot,6/28/19,201906,1.14
COSUMAR SA,Raffinerie,106600,Grossistes,A05,1000,Pain,1/14/20,202001,22.69
COSUMAR SA,Raffinerie,110210,Grossistes,A01,2000,Lingot,9/10/20,202009,14.34
COSUMAR SA,Raffinerie,101805,Grossistes,A01,1000,Pain,6/27/19,201906,3.11
COSUMAR SA,Raffinerie,107683,Industriels,A01,4500,GR-GCDT,4/5/19,201904,26.50
COSUMAR SA,Raffinerie,106237,Grossistes,A01,2000,Lingot,2/1/20,202002,5.10
COSUMAR SA,Raffinerie,103055,Grossistes,A02,1000,Pain,3/2/19,201903,8.85
COSUMAR SA,Sidi Bennour,103095,Grossistes,A02,4501,GR-GCDT,3/28/19,201903,8.00
COSUMAR SA,Raffinerie,101951,Grossistes,A09,2000,Lingot,3/13/19,201903,-0.50
COSUMAR SA,Raffinerie,106498,Grossistes,A01,2000,Lingot,10/26/20,202010,7.74
COSUMAR SA,Raffinerie,103050,Grossistes,A01,3005,Morceau,2/17/20,202002,-0.18
COSUMAR SA,Raffinerie,103063,Grossistes,A02,2000,Lingot,6/4/19,201906,3.50
COSUMAR SA,Raffinerie,103053,Grossistes,A02,2000,Lingot,10/21/20,202010,10.38
COSUMAR SA,Raffinerie,107712,Grossistes,A05,4207,GR-PCDT,3/6/19,201903,6.50
COSUMAR SA,Raffinerie,101938,Grossistes,A09,2000,Lingot,12/7/19,201912,-0.50
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,4501,GR-GCDT,11/17/20,202011,5.50
COSUMAR SA,Raffinerie,102306,Grossistes,A01,2000,Lingot,4/8/20,202004,3.94
COSUMAR SA,Sidi Bennour,101845,Grossistes,A02,4205,GR-PCDT,3/13/20,202003,0.30
COSUMAR SA,Raffinerie,107011,Grossistes,A15,4105,GR-PCDT,2/28/20,202002,1.50
COSUMAR SA,Raffinerie,102633,Grossistes,A09,3005,Morceau,11/17/20,202011,-0.18
COSUMAR SA,Raffinerie,103035,Grossistes,A01,4500,GR-GCDT,3/25/20,202003,10.50
COSUMAR SA,Raffinerie,100181,Grossistes,A01,4212,GR-PCDT,6/10/20,202006,1.09
COSUMAR SA,Raffinerie,104491,GMS,A01,2000,Lingot,11/3/20,202011,9.06
COSUMAR SA,Raffinerie,104495,GMS,A04,3000,Morceau,4/24/19,201904,8.58
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,1007,Pain,12/10/20,202012,-0.70
COSUMAR SA,Raffinerie,103094,Grossistes,A01,2000,Lingot,12/4/20,202012,5.10
COSUMAR SA,Raffinerie,106197,Grossistes,A05,3000,Morceau,4/24/19,201904,-0.24
COSUMAR SA,Raffinerie,110101,Grossistes,A07,2000,Lingot,11/27/20,202011,1.14
COSUMAR SA,Raffinerie,110035,Grossistes,A01,4212,GR-PCDT,7/27/19,201907,1.09
COSUMAR SA,Raffinerie,103095,Grossistes,A02,2000,Lingot,2/20/19,201902,10.00
COSUMAR SA,Raffinerie,107712,Grossistes,A05,3005,Morceau,7/8/20,202007,-0.18
COSUMAR SA,Raffinerie,104269,GMS,A09,3000,Morceau,6/27/19,201906,1.02
COSUMAR SA,Sidi Bennour,106029,Grossistes,A15,4501,GR-GCDT,11/1/19,201911,27.50
COSUMAR SA,Raffinerie,106219,Grossistes,A07,2000,Lingot,11/2/20,202011,2.46
COSUMAR SA,Raffinerie,104481,GMS,A05,4212,GR-PCDT,6/10/19,201906,3.68
COSUMAR SA,Raffinerie,103879,Industriels,A01,4500,GR-GCDT,11/24/20,202011,54.50
COSUMAR SA,Raffinerie,104657,Grossistes,A04,4515,GR-GCDT,2/26/20,202002,26.50
COSUMAR SA,Raffinerie,101146,GMS,A01,4212,GR-PCDT,7/29/20,202007,1.09
COSUMAR SA,Sidi Bennour,110019,Grossistes,A07,1007,Pain,10/3/20,202010,7.30
COSUMAR SA,Raffinerie,101896,Grossistes,A05,2000,Lingot,1/18/20,202001,2.46
COSUMAR SA,Raffinerie,106498,Grossistes,A01,4212,GR-PCDT,2/27/20,202002,3.68
COSUMAR SA,Raffinerie,101845,Grossistes,A02,3000,Morceau,4/2/19,201904,-1.10
COSUMAR SA,Raffinerie,100090,Grossistes,A06,1000,Pain,9/17/19,201909,0.50
COSUMAR SA,Raffinerie,104970,Grossistes,A01,1000,Pain,4/26/19,201904,6.56
COSUMAR SA,Sidi Bennour,103973,Industriels,A07,4501,GR-GCDT,12/17/19,201912,52.50
COSUMAR SA,Sidi Bennour,101774,Grossistes,A01,4205,GR-PCDT,3/16/20,202003,21.54
COSUMAR SA,Raffinerie,104314,GMS,A01,1000,Pain,3/14/20,202003,0.80
COSUMAR SA,Sidi Bennour,110174,Grossistes,A01,1007,Pain,7/22/20,202007,39.14
COSUMAR SA,Sidi Bennour,101774,Grossistes,A01,4205,GR-PCDT,5/27/20,202005,4.50
COSUMAR SA,Raffinerie,107686,GMS,A01,2000,Lingot,10/15/20,202010,3.78
COSUMAR SA,Raffinerie,103094,Grossistes,A01,1000,Pain,7/25/20,202007,8.87
COSUMAR SA,Sidi Bennour,105997,Grossistes,A01,4501,GR-GCDT,3/28/19,201903,31.50
COSUMAR SA,Raffinerie,110119,Grossistes,A15,4207,GR-PCDT,3/2/20,202003,2.50
COSUMAR SA,Sidi Bennour,105997,Grossistes,A01,1007,Pain,3/4/20,202003,32.10
COSUMAR SA,Sidi Bennour,110276,Grossistes,A01,1007,Pain,4/17/20,202004,6.50
COSUMAR SA,Raffinerie,103095,Grossistes,A02,2000,Lingot,5/28/19,201905,4.50
COSUMAR SA,Raffinerie,110038,Grossistes,A01,1000,Pain,7/26/19,201907,3.11
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4212,GR-PCDT,4/16/20,202004,15.35
COSUMAR SA,Sidi Bennour,105983,Grossistes,A01,4205,GR-PCDT,2/1/19,201902,4.91
COSUMAR SA,Raffinerie,104323,GMS,A02,1000,Pain,1/15/19,201901,-0.35
COSUMAR SA,Raffinerie,106237,Grossistes,A01,1000,Pain,11/30/20,202011,8.87
COSUMAR SA,Raffinerie,103988,Grossistes,A04,1000,Pain,9/10/19,201909,0.50
COSUMAR SA,Sidi Bennour,105997,Grossistes,A01,4205,GR-PCDT,5/22/20,202005,12.90
COSUMAR SA,Zaio,106077,Grossistes,A06,4506,GR-GCDT,6/16/19,201906,6.50
COSUMAR SA,Raffinerie,103605,Grossistes,A05,1000,Pain,3/17/20,202003,2.50
COSUMAR SA,Raffinerie,110119,Grossistes,A15,4207,GR-PCDT,5/3/19,201905,1.50
COSUMAR SA,Raffinerie,110222,Grossistes,A01,1000,Pain,4/8/20,202004,1.96
COSUMAR SA,Sidi Bennour,107710,Grossistes,A01,1007,Pain,3/17/20,202003,4.50
COSUMAR SA,Raffinerie,110115,Administration,A01,2000,Lingot,4/1/19,201904,109.38
COSUMAR SA,Raffinerie,102001,Grossistes,A06,3005,Morceau,10/1/20,202010,-0.18
COSUMAR SA,Raffinerie,100383,Grossistes,A05,1000,Pain,11/7/20,202011,4.90
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,1007,Pain,11/24/20,202011,0.90
COSUMAR SA,Raffinerie,104265,GMS,A04,3000,Morceau,10/10/19,201910,2.28
COSUMAR SA,Raffinerie,103931,Grossistes,A01,4500,GR-GCDT,2/18/19,201902,27.50
COSUMAR SA,Raffinerie,110090,GMS,A01,4212,GR-PCDT,4/27/20,202004,12.76
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,4205,GR-PCDT,4/27/20,202004,4.98
COSUMAR SA,Raffinerie,106325,Grossistes,A01,3005,Morceau,7/2/19,201907,-0.18
COSUMAR SA,Raffinerie,105997,Grossistes,A01,3005,Morceau,7/26/19,201907,-0.18
COSUMAR SA,Raffinerie,105272,Administration,A07,1011,Pain,3/21/20,202003,24.90
COSUMAR SA,Raffinerie,101025,GMS,A15,2000,Lingot,4/17/20,202004,3.78
COSUMAR SA,Raffinerie,103035,Grossistes,A01,3005,Morceau,12/19/19,201912,1.14
COSUMAR SA,Raffinerie,102157,Grossistes,A02,3005,Morceau,9/17/20,202009,-0.18
COSUMAR SA,Sidi Bennour,101163,Grossistes,A07,4205,GR-PCDT,7/1/20,202007,5.70
COSUMAR SA,Raffinerie,105061,Grossistes,A09,2000,Lingot,1/25/19,201901,-1.00
COSUMAR SA,Raffinerie,102001,Grossistes,A06,2000,Lingot,7/24/19,201907,-0.18
COSUMAR SA,Raffinerie,104264,GMS,A15,1000,Pain,4/17/19,201904,1.96
COSUMAR SA,Raffinerie,105941,Grossistes,A07,2000,Lingot,6/13/20,202006,11.70
COSUMAR SA,Zaio,101978,Grossistes,A06,4202,GR-PCDT,9/22/20,202009,43.50
COSUMAR SA,Raffinerie,103035,Grossistes,A01,4500,GR-GCDT,9/19/19,201909,15.50
COSUMAR SA,Raffinerie,102552,Grossistes,A09,2000,Lingot,3/26/19,201903,0.50
COSUMAR SA,Raffinerie,104244,GMS,A01,1000,Pain,4/27/19,201904,-0.35
COSUMAR SA,Raffinerie,110045,Grossistes,A15,3005,Morceau,12/7/20,202012,-0.18
COSUMAR SA,Raffinerie,106240,Industriels,A01,4500,GR-GCDT,8/28/19,201908,48.50
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,4205,GR-PCDT,5/15/20,202005,1.26
COSUMAR SA,Sidi Bennour,109116,Grossistes,A01,1007,Pain,2/14/19,201902,2.50
COSUMAR SA,Raffinerie,108054,Grossistes,A01,3000,Morceau,7/9/19,201907,-0.24
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,1007,Pain,11/9/19,201911,2.50
COSUMAR SA,Raffinerie,101845,Grossistes,A02,1000,Pain,6/26/20,202006,11.17
COSUMAR SA,Raffinerie,103137,Grossistes,A07,1000,Pain,1/27/20,202001,0.90
COSUMAR SA,Raffinerie,110252,Grossistes,A01,2000,Lingot,8/8/19,201908,3.78
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,4501,GR-GCDT,12/24/20,202012,3.50
COSUMAR SA,Raffinerie,103571,Grossistes,A05,4212,GR-PCDT,5/27/20,202005,1.09
COSUMAR SA,Sidi Bennour,103051,Grossistes,A09,4501,GR-GCDT,4/13/19,201904,2.50
COSUMAR SA,Sidi Bennour,101675,Grossistes,A02,4501,GR-GCDT,5/29/19,201905,4.50
COSUMAR SA,Raffinerie,101228,GMS,A09,1000,Pain,5/28/19,201905,0.80
COSUMAR SA,Raffinerie,101965,Grossistes,A04,3005,Morceau,10/15/19,201910,0.50
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,4205,GR-PCDT,2/27/20,202002,3.30
COSUMAR SA,Raffinerie,107711,Grossistes,A05,2000,Lingot,2/18/20,202002,-0.18
COSUMAR SA,Raffinerie,110047,Grossistes,A01,2000,Lingot,10/21/20,202010,5.10
COSUMAR SA,Raffinerie,103031,Industriels,A05,4500,GR-GCDT,4/28/20,202004,26.50
COSUMAR SA,Raffinerie,110097,Grossistes,A01,1000,Pain,7/23/20,202007,3.11
COSUMAR SA,Zaio,102181,Grossistes,A06,4202,GR-PCDT,11/12/20,202011,5.50
COSUMAR SA,Sidi Bennour,100866,Grossistes,A01,4501,GR-GCDT,5/10/20,202005,2.50
COSUMAR SA,Raffinerie,110210,Grossistes,A01,1000,Pain,1/7/20,202001,16.93
COSUMAR SA,Raffinerie,110090,GMS,A01,4212,GR-PCDT,3/17/20,202003,3.68
COSUMAR SA,Raffinerie,104970,Grossistes,A01,2000,Lingot,12/29/20,202012,1.14
COSUMAR SA,Raffinerie,103068,GMS,A02,3005,Morceau,3/21/20,202003,1.14
COSUMAR SA,Raffinerie,100117,Industriels,A06,4303,GR-GCDT,8/13/20,202008,24.90
